is_positive_sentiment,sentiment_certainty
1.0,0.9997842907905579
1.0,0.993872880935669
1.0,0.9941463470458984
1.0,0.9996283650398254
0.0,0.9345216155052185
1.0,0.9982970356941223
1.0,0.9994445443153381
1.0,0.9997230172157288
1.0,0.9997323751449585
1.0,0.9996007680892944
1.0,0.9868547916412354
1.0,0.7349497675895691
0.0,0.9971736669540405
1.0,0.9924730658531189
1.0,0.9992244839668274
1.0,0.9871048927307129
1.0,0.9997653365135193
1.0,0.9997586011886597
1.0,0.996425211429596
0.0,0.9997410178184509
1.0,0.6768161058425903
0.0,0.997962474822998
0.0,0.9994306564331055
1.0,0.9958175420761108
1.0,0.999854326248169
1.0,0.7881125211715698
1.0,0.9439764022827148
1.0,0.9886139035224915
0.0,0.9994567632675171
1.0,0.9998157024383545
1.0,0.9990416765213013
0.0,0.9881282448768616
0.0,0.663702666759491
1.0,0.999824047088623
0.0,0.9977909326553345
1.0,0.9997692704200745
1.0,0.9993916749954224
1.0,0.9990514516830444
1.0,0.9987223148345947
0.0,0.9942339658737183
1.0,0.9993353486061096
0.0,0.9994944930076599
1.0,0.9994449019432068
0.0,0.9795963764190674
1.0,0.9997832775115967
1.0,0.9985932111740112
1.0,0.9997795820236206
1.0,0.9989000558853149
1.0,0.9916893839836121
0.0,0.9992706179618835
1.0,0.9991511106491089
1.0,0.9997839331626892
1.0,0.9963867664337158
1.0,0.9949232935905457
1.0,0.9961884021759033
1.0,0.999419093132019
1.0,0.9922776222229004
1.0,0.9997998476028442
0.0,0.9995688796043396
0.0,0.8081591129302979
1.0,0.9787613153457642
1.0,0.9995452165603638
1.0,0.9998750686645508
1.0,0.9981914758682251
1.0,0.7848955392837524
0.0,0.9591699242591858
1.0,0.9972302913665771
1.0,0.9981558322906494
0.0,0.9959871172904968
0.0,0.9995342493057251
1.0,0.9721271991729736
1.0,0.9949960708618164
1.0,0.9516220092773438
0.0,0.9934535622596741
0.0,0.9978829622268677
0.0,0.9983676075935364
0.0,0.9616367220878601
0.0,0.9992625117301941
1.0,0.9994410276412964
1.0,0.999855101108551
1.0,0.9997637867927551
1.0,0.9998838305473328
1.0,0.9955657124519348
0.0,0.9970234036445618
1.0,0.999194860458374
1.0,0.999784529209137
1.0,0.997868537902832
0.0,0.994962751865387
1.0,0.9914659857749939
1.0,0.9993542432785034
0.0,0.9993502497673035
0.0,0.7885354161262512
1.0,0.9996127486228943
1.0,0.99864262342453
1.0,0.9912179708480835
1.0,0.9994059205055237
1.0,0.9942827224731445
1.0,0.9986070394515991
1.0,0.7200706601142883
1.0,0.9520624279975891
1.0,0.998350203037262
1.0,0.9990527629852295
1.0,0.8485403656959534
0.0,0.9917110800743103
0.0,0.7904977202415466
0.0,0.9997112154960632
1.0,0.998390257358551
0.0,0.9955484867095947
1.0,0.9478198885917664
0.0,0.9977602362632751
1.0,0.9997072219848633
1.0,0.9998579621315002
1.0,0.999479353427887
1.0,0.7403354048728943
1.0,0.9904404282569885
1.0,0.6686033010482788
0.0,0.9969343543052673
1.0,0.9993131756782532
1.0,0.9998260736465454
1.0,0.9993919134140015
1.0,0.9996537566184998
0.0,0.9990793466567993
1.0,0.9995731711387634
0.0,0.9968135356903076
1.0,0.8705717921257019
0.0,0.9994179606437683
0.0,0.9985216856002808
1.0,0.9280236959457397
1.0,0.9959720373153687
1.0,0.9994528889656067
1.0,0.9974268674850464
0.0,0.9842537641525269
0.0,0.8730183243751526
0.0,0.9992814064025879
1.0,0.9998518824577332
1.0,0.9675579071044922
1.0,0.9805541634559631
1.0,0.9991291165351868
0.0,0.9966982007026672
1.0,0.9982156753540039
1.0,0.99836266040802
0.0,0.5132662653923035
1.0,0.9995513558387756
0.0,0.9995187520980835
1.0,0.9998731017112732
0.0,0.999352753162384
0.0,0.9997506141662598
0.0,0.9965133666992188
1.0,0.9990485310554504
1.0,0.999064564704895
0.0,0.9985316395759583
1.0,0.9997771382331848
0.0,0.6168138980865479
0.0,0.7674698829650879
1.0,0.9376875162124634
1.0,0.9950500130653381
0.0,0.9954513907432556
1.0,0.9998347759246826
1.0,0.9956563711166382
1.0,0.9996640682220459
0.0,0.9882544875144958
0.0,0.9992295503616333
0.0,0.5373329520225525
0.0,0.9995097517967224
0.0,0.9969139695167542
1.0,0.9983071684837341
1.0,0.9883918166160583
1.0,0.9953536987304688
1.0,0.9989423155784607
1.0,0.9998688697814941
1.0,0.9998827576637268
1.0,0.9917592406272888
1.0,0.9997237324714661
1.0,0.9985079765319824
1.0,0.7253790497779846
1.0,0.9867830276489258
0.0,0.861058235168457
1.0,0.999518096446991
1.0,0.99876469373703
1.0,0.9972608089447021
1.0,0.9994773268699646
1.0,0.9978113174438477
1.0,0.9912254214286804
1.0,0.9998551607131958
0.0,0.9958539009094238
1.0,0.9998666644096375
1.0,0.9998741149902344
1.0,0.9998199343681335
1.0,0.6081480979919434
1.0,0.9995181560516357
1.0,0.9696907997131348
1.0,0.9995712041854858
1.0,0.9992916584014893
1.0,0.9998685717582703
1.0,0.999650776386261
1.0,0.999036967754364
1.0,0.9989738464355469
1.0,0.9817933440208435
1.0,0.9918848872184753
1.0,0.9962400794029236
0.0,0.977193295955658
0.0,0.9996640682220459
1.0,0.9981592893600464
1.0,0.9995588660240173
1.0,0.9405438899993896
1.0,0.999866783618927
1.0,0.9960281252861023
1.0,0.9982272982597351
1.0,0.9989160895347595
1.0,0.9914204478263855
1.0,0.9990472197532654
0.0,0.9950222969055176
0.0,0.998853325843811
0.0,0.9959902167320251
0.0,0.9992533326148987
1.0,0.9972071051597595
1.0,0.9995914101600647
1.0,0.9997789859771729
0.0,0.7814105153083801
1.0,0.9995341897010803
0.0,0.6496725082397461
1.0,0.9991520643234253
0.0,0.995589554309845
1.0,0.8734105229377747
0.0,0.9997056722640991
0.0,0.996887743473053
1.0,0.9996890425682068
1.0,0.999076247215271
1.0,0.9993208050727844
1.0,0.9998717904090881
0.0,0.8545619249343872
0.0,0.9978299736976624
1.0,0.9998888373374939
0.0,0.920149564743042
1.0,0.9915371537208557
1.0,0.9980830550193787
0.0,0.9851405620574951
0.0,0.9898058176040649
0.0,0.8588197827339172
1.0,0.9973487854003906
1.0,0.9996108412742615
0.0,0.9994611144065857
0.0,0.9991538524627686
1.0,0.9976420402526855
1.0,0.9955568313598633
1.0,0.9485657811164856
1.0,0.9011192917823792
1.0,0.9986991882324219
0.0,0.9988496899604797
0.0,0.6110591888427734
1.0,0.9997355341911316
0.0,0.8430538773536682
1.0,0.9991199374198914
1.0,0.9998431205749512
0.0,0.8868269920349121
1.0,0.9991710186004639
1.0,0.9947943091392517
1.0,0.624499499797821
1.0,0.9306865930557251
0.0,0.9996347427368164
0.0,0.8986714482307434
0.0,0.625739336013794
0.0,0.9994556903839111
1.0,0.9998705983161926
0.0,0.9636655449867249
1.0,0.999830424785614
1.0,0.9946466088294983
0.0,0.9997358322143555
0.0,0.9950302243232727
0.0,0.9988829493522644
0.0,0.9996511936187744
1.0,0.9986029863357544
1.0,0.9983214139938354
0.0,0.9863702654838562
0.0,0.9967783689498901
1.0,0.999582827091217
0.0,0.9782516360282898
1.0,0.9994726181030273
1.0,0.9998276233673096
0.0,0.9995958805084229
0.0,0.9895326495170593
1.0,0.9968039989471436
1.0,0.9895370006561279
0.0,0.9831076264381409
1.0,0.961773157119751
0.0,0.9813210368156433
1.0,0.9378877282142639
0.0,0.9971498250961304
0.0,0.9974595904350281
1.0,0.9850323796272278
0.0,0.9996367692947388
1.0,0.9929723143577576
1.0,0.7711043953895569
1.0,0.9964420199394226
0.0,0.9992616176605225
1.0,0.9998021125793457
0.0,0.9407506585121155
0.0,0.9978108406066895
1.0,0.9993858933448792
0.0,0.9534947872161865
1.0,0.9998548030853271
1.0,0.9998428225517273
1.0,0.999748170375824
1.0,0.9982782602310181
1.0,0.9753564596176147
1.0,0.9998763799667358
1.0,0.9812334775924683
0.0,0.9976915121078491
0.0,0.9968963265419006
1.0,0.9989736676216125
0.0,0.9994868636131287
1.0,0.9957183003425598
1.0,0.99951171875
1.0,0.9864293932914734
1.0,0.9992882013320923
0.0,0.5456643104553223
1.0,0.9935520887374878
1.0,0.9995158910751343
0.0,0.9958666563034058
1.0,0.9998748898506165
0.0,0.9979812502861023
1.0,0.9929149150848389
0.0,0.9592494964599609
1.0,0.9996253252029419
1.0,0.9993559718132019
1.0,0.9994326829910278
1.0,0.996060311794281
1.0,0.9998759627342224
1.0,0.6296485066413879
1.0,0.9994481801986694
0.0,0.9996460676193237
1.0,0.9986810684204102
1.0,0.999843180179596
0.0,0.9900936484336853
1.0,0.7970498204231262
0.0,0.9989500641822815
0.0,0.8420765995979309
1.0,0.9945675730705261
1.0,0.998848021030426
1.0,0.9997496604919434
1.0,0.9939241409301758
1.0,0.5754403471946716
1.0,0.9973795413970947
1.0,0.9997405409812927
1.0,0.9918323755264282
0.0,0.98702472448349
1.0,0.9996780157089233
1.0,0.999836266040802
1.0,0.9971835017204285
0.0,0.9844825267791748
1.0,0.9963683485984802
1.0,0.9997884035110474
0.0,0.9981273412704468
1.0,0.5254960656166077
0.0,0.998496949672699
1.0,0.9979745149612427
1.0,0.9941796660423279
1.0,0.9936773777008057
1.0,0.9991773962974548
1.0,0.9987504482269287
0.0,0.9748289585113525
0.0,0.999230146408081
1.0,0.9989492297172546
1.0,0.999862015247345
0.0,0.9920926094055176
0.0,0.9959418177604675
1.0,0.9998019337654114
1.0,0.9998030066490173
1.0,0.9963477849960327
1.0,0.9960290789604187
1.0,0.99944669008255
0.0,0.7237347960472107
0.0,0.9996287226676941
1.0,0.5794333815574646
1.0,0.9979822635650635
1.0,0.9998680949211121
1.0,0.9976365566253662
1.0,0.6238272786140442
1.0,0.9926061034202576
1.0,0.9995715618133545
1.0,0.9828201532363892
0.0,0.9799334406852722
1.0,0.9997073411941528
1.0,0.9997425079345703
1.0,0.9958759546279907
1.0,0.9997252225875854
1.0,0.9897610545158386
1.0,0.9998473525047302
1.0,0.9998122453689575
1.0,0.9998587369918823
1.0,0.9905759692192078
1.0,0.9995904564857483
1.0,0.9449979066848755
1.0,0.985344409942627
0.0,0.999297559261322
0.0,0.9193994998931885
0.0,0.9928330183029175
1.0,0.9769337177276611
0.0,0.9751851558685303
1.0,0.9934842586517334
0.0,0.8499817252159119
0.0,0.9984082579612732
1.0,0.9865211248397827
0.0,0.9986703395843506
1.0,0.9899309277534485
0.0,0.98771071434021
1.0,0.9987203478813171
1.0,0.9998499155044556
1.0,0.9782302975654602
1.0,0.9874192476272583
1.0,0.9998111128807068
1.0,0.9940096139907837
1.0,0.9988911151885986
0.0,0.9796523451805115
1.0,0.9996572732925415
0.0,0.741699755191803
0.0,0.9762884974479675
0.0,0.9919226169586182
1.0,0.9967508912086487
1.0,0.9869909882545471
1.0,0.9997243285179138
0.0,0.9997685551643372
1.0,0.9988526105880737
1.0,0.9928978085517883
0.0,0.9800272583961487
1.0,0.9997744560241699
1.0,0.8124181628227234
0.0,0.9986907839775085
1.0,0.9979566931724548
1.0,0.9994572401046753
0.0,0.9841602444648743
1.0,0.9997663497924805
1.0,0.9997914433479309
0.0,0.9995753765106201
1.0,0.9992233514785767
1.0,0.999428927898407
1.0,0.9789378643035889
1.0,0.9970241189002991
1.0,0.9883870482444763
0.0,0.9993882179260254
0.0,0.9982022643089294
1.0,0.9997270703315735
1.0,0.999586820602417
1.0,0.998573899269104
0.0,0.9995770454406738
1.0,0.9994552135467529
1.0,0.9998452067375183
1.0,0.9993329644203186
1.0,0.9997466802597046
1.0,0.9998180866241455
0.0,0.6581283807754517
1.0,0.9988006949424744
1.0,0.9997265338897705
0.0,0.9976509213447571
1.0,0.9996886849403381
1.0,0.9989293813705444
1.0,0.9998610019683838
1.0,0.9994940161705017
0.0,0.5683287382125854
1.0,0.9985204935073853
1.0,0.9996613264083862
0.0,0.998327374458313
0.0,0.9997471570968628
0.0,0.998715341091156
1.0,0.9957573413848877
1.0,0.9933248162269592
1.0,0.9965808391571045
1.0,0.9998733997344971
1.0,0.9944636821746826
1.0,0.9990845322608948
1.0,0.998986542224884
1.0,0.7894507050514221
1.0,0.7749899625778198
0.0,0.998142421245575
1.0,0.9984540343284607
0.0,0.9954168796539307
0.0,0.9987668395042419
0.0,0.9993219375610352
0.0,0.9990175366401672
1.0,0.9994685053825378
1.0,0.9996412992477417
0.0,0.9972173571586609
1.0,0.9992356300354004
0.0,0.9997039437294006
0.0,0.999506950378418
1.0,0.9996591210365295
0.0,0.9997775554656982
1.0,0.9998763799667358
1.0,0.9994180798530579
1.0,0.996347963809967
0.0,0.9968291521072388
1.0,0.9980655312538147
1.0,0.9997806549072266
0.0,0.9615113735198975
1.0,0.7167648077011108
0.0,0.9984723329544067
1.0,0.9994260668754578
0.0,0.9969524145126343
0.0,0.9982466101646423
1.0,0.9993914365768433
0.0,0.9951983690261841
0.0,0.9993390440940857
0.0,0.9832611083984375
1.0,0.9998672008514404
1.0,0.9728725552558899
1.0,0.993528425693512
0.0,0.9911696314811707
1.0,0.9848916530609131
1.0,0.9992133975028992
1.0,0.9918551445007324
1.0,0.9989946484565735
1.0,0.9996883273124695
0.0,0.9992163181304932
1.0,0.9991072416305542
0.0,0.9978235363960266
1.0,0.8650856614112854
1.0,0.9913522005081177
1.0,0.9998583197593689
1.0,0.9997425079345703
1.0,0.9982049465179443
1.0,0.9998766183853149
1.0,0.9991710186004639
1.0,0.9998044371604919
1.0,0.9987003207206726
1.0,0.9994562268257141
1.0,0.9998839497566223
0.0,0.896334707736969
1.0,0.9998056292533875
1.0,0.9917254447937012
1.0,0.9997196197509766
0.0,0.9996919631958008
1.0,0.9960331320762634
1.0,0.9979528784751892
0.0,0.6172996759414673
0.0,0.99937504529953
1.0,0.9972856640815735
0.0,0.9761017560958862
1.0,0.9998130798339844
1.0,0.9853556156158447
1.0,0.9995903968811035
1.0,0.9998829960823059
1.0,0.9989521503448486
1.0,0.9928900003433228
1.0,0.9813104867935181
0.0,0.9996636509895325
0.0,0.7186243534088135
1.0,0.9997555613517761
1.0,0.9994933009147644
1.0,0.998855471611023
1.0,0.999841034412384
1.0,0.9890218377113342
1.0,0.9994699358940125
1.0,0.9168256521224976
0.0,0.6596118211746216
1.0,0.9559292793273926
1.0,0.6173542141914368
0.0,0.9997323155403137
1.0,0.9996122717857361
1.0,0.9998297095298767
1.0,0.993722677230835
0.0,0.9915146231651306
0.0,0.9883129596710205
0.0,0.9975975751876831
0.0,0.9979957938194275
0.0,0.9832603335380554
0.0,0.9973422288894653
0.0,0.8699774742126465
0.0,0.9800469875335693
1.0,0.99964839220047
0.0,0.9986677169799805
1.0,0.9989959001541138
1.0,0.9998824000358582
1.0,0.9997033476829529
1.0,0.9967449903488159
1.0,0.9968816637992859
0.0,0.9953145384788513
1.0,0.9998041391372681
1.0,0.9988342523574829
1.0,0.9148046374320984
1.0,0.9998672008514404
0.0,0.9980790615081787
1.0,0.9995555281639099
1.0,0.9992069602012634
1.0,0.9998763203620911
1.0,0.999678909778595
1.0,0.9976166486740112
1.0,0.9997932314872742
0.0,0.9966607093811035
1.0,0.8679332733154297
1.0,0.999858021736145
1.0,0.9978495240211487
1.0,0.993962824344635
1.0,0.9693141579627991
1.0,0.9951952695846558
0.0,0.9976450800895691
1.0,0.9998612999916077
1.0,0.9869542121887207
1.0,0.9942206144332886
0.0,0.9907503128051758
1.0,0.9996781945228577
0.0,0.8768932223320007
0.0,0.9938567876815796
0.0,0.9995962381362915
1.0,0.9832358956336975
0.0,0.9667732119560242
0.0,0.9987381100654602
1.0,0.9947572350502014
1.0,0.9998564124107361
0.0,0.608289361000061
0.0,0.9448299407958984
0.0,0.9991201758384705
0.0,0.8377070426940918
1.0,0.9998388886451721
0.0,0.9942706227302551
1.0,0.9998759031295776
0.0,0.9297228455543518
1.0,0.9954500794410706
1.0,0.9963178634643555
1.0,0.9998432993888855
1.0,0.9993152022361755
0.0,0.9935559630393982
1.0,0.9994632601737976
0.0,0.6419743299484253
1.0,0.99981689453125
1.0,0.9931780695915222
0.0,0.9739776849746704
1.0,0.961171567440033
1.0,0.9610995650291443
0.0,0.9937435388565063
0.0,0.9929251670837402
1.0,0.7349753975868225
1.0,0.9990051984786987
1.0,0.9985252618789673
1.0,0.9951435923576355
0.0,0.9809035062789917
1.0,0.9996817111968994
1.0,0.9996567368507385
1.0,0.9907490015029907
0.0,0.9997868537902832
0.0,0.9994009137153625
1.0,0.9979057908058167
1.0,0.997642993927002
1.0,0.9993236660957336
1.0,0.9951192140579224
0.0,0.9994924664497375
1.0,0.9997628331184387
1.0,0.6246576905250549
0.0,0.9903469681739807
0.0,0.992838442325592
1.0,0.999603807926178
0.0,0.9817904233932495
1.0,0.9996799826622009
1.0,0.8341552019119263
0.0,0.9973912835121155
1.0,0.9998289942741394
0.0,0.9992667436599731
1.0,0.9998858571052551
1.0,0.9998490810394287
1.0,0.998555600643158
0.0,0.9559063911437988
0.0,0.9864189028739929
1.0,0.9997922778129578
1.0,0.9998690485954285
1.0,0.9998610615730286
1.0,0.9997347593307495
1.0,0.9995145797729492
1.0,0.9961035847663879
0.0,0.9925939440727234
1.0,0.9957169890403748
0.0,0.9961286187171936
0.0,0.9996126890182495
0.0,0.8836138844490051
1.0,0.999853789806366
,
1.0,0.9998700022697449
1.0,0.9994626045227051
0.0,0.9953299760818481
0.0,0.9950782656669617
0.0,0.9997200965881348
1.0,0.8717719316482544
1.0,0.9976037740707397
0.0,0.9968860745429993
1.0,0.9994503855705261
0.0,0.999522864818573
1.0,0.9994553327560425
1.0,0.9986920356750488
0.0,0.9983370900154114
1.0,0.9951131939888
1.0,0.9994653463363647
1.0,0.9982867240905762
1.0,0.9376217126846313
1.0,0.9998672604560852
0.0,0.8304370045661926
1.0,0.9406915307044983
0.0,0.954124927520752
0.0,0.9922245144844055
0.0,0.9855254888534546
0.0,0.9995055794715881
1.0,0.999829113483429
0.0,0.9897851943969727
1.0,0.9929127097129822
1.0,0.9994983673095703
0.0,0.9775073528289795
1.0,0.9608413577079773
0.0,0.9953294396400452
0.0,0.6152552366256714
1.0,0.9995071291923523
0.0,0.9899720549583435
1.0,0.9912113547325134
1.0,0.9715185761451721
1.0,0.9992449283599854
1.0,0.9995010495185852
1.0,0.9991887211799622
0.0,0.9976667761802673
1.0,0.5590506196022034
1.0,0.9937907457351685
1.0,0.9994940161705017
1.0,0.9921591281890869
1.0,0.9715451002120972
1.0,0.9998283386230469
1.0,0.9969669580459595
0.0,0.9724003672599792
1.0,0.9988570809364319
0.0,0.8432345390319824
0.0,0.9843068718910217
1.0,0.998939573764801
1.0,0.9910825490951538
1.0,0.9916593432426453
1.0,0.7532103061676025
0.0,0.9884767532348633
1.0,0.8718657493591309
0.0,0.9718605279922485
0.0,0.9604567885398865
1.0,0.9943075180053711
1.0,0.998123824596405
0.0,0.9669851660728455
1.0,0.9904845356941223
1.0,0.9985700249671936
1.0,0.9903323650360107
1.0,0.9997584819793701
1.0,0.9993862509727478
1.0,0.9930609464645386
1.0,0.9767922163009644
1.0,0.8001812696456909
1.0,0.9380884170532227
1.0,0.9998308420181274
0.0,0.9993542432785034
1.0,0.9998067617416382
0.0,0.9982849359512329
0.0,0.9965564012527466
1.0,0.9989793300628662
1.0,0.9998370409011841
1.0,0.9986891150474548
0.0,0.9995003938674927
1.0,0.9970654845237732
1.0,0.9995524287223816
1.0,0.9998026490211487
1.0,0.9998337030410767
1.0,0.9929540157318115
0.0,0.9992839097976685
1.0,0.9998112320899963
1.0,0.996359646320343
1.0,0.9998528957366943
1.0,0.9995539784431458
0.0,0.9461231231689453
0.0,0.9996781349182129
1.0,0.9971775412559509
0.0,0.9957436919212341
0.0,0.98415607213974
1.0,0.985436201095581
1.0,0.9981845617294312
1.0,0.9879441857337952
0.0,0.9979161620140076
0.0,0.9907671809196472
1.0,0.9998716711997986
0.0,0.9996843934059143
0.0,0.922993004322052
1.0,0.9950500130653381
1.0,0.9439085125923157
1.0,0.9994144439697266
1.0,0.9998784065246582
0.0,0.9993431568145752
1.0,0.9989449381828308
0.0,0.990146279335022
0.0,0.9979570508003235
0.0,0.9997497200965881
1.0,0.9998512268066406
0.0,0.9988254904747009
1.0,0.8380842208862305
0.0,0.999599277973175
1.0,0.9873402118682861
1.0,0.9959948658943176
0.0,0.9888091087341309
0.0,0.9440844058990479
1.0,0.9840836524963379
0.0,0.9953561425209045
0.0,0.9949434399604797
0.0,0.9892499446868896
1.0,0.9962063431739807
0.0,0.9996288418769836
1.0,0.9968280792236328
1.0,0.9988473653793335
1.0,0.996855616569519
1.0,0.9977852702140808
0.0,0.9918617606163025
0.0,0.99960857629776
1.0,0.997141420841217
1.0,0.9992076754570007
1.0,0.9997327923774719
1.0,0.9969533085823059
0.0,0.6108313798904419
0.0,0.99977046251297
1.0,0.9996252059936523
1.0,0.9933788180351257
1.0,0.9916638135910034
0.0,0.7004591822624207
1.0,0.9939121007919312
1.0,0.9986085891723633
1.0,0.9998510479927063
0.0,0.9987159371376038
0.0,0.9724028706550598
1.0,0.9917014837265015
0.0,0.9756635427474976
1.0,0.7083426117897034
1.0,0.9975505471229553
0.0,0.9992892742156982
0.0,0.9973455667495728
0.0,0.9961829781532288
0.0,0.9547005295753479
0.0,0.9990909099578857
0.0,0.565321147441864
1.0,0.9897206425666809
0.0,0.9957597255706787
1.0,0.9998793005943298
1.0,0.9996652007102966
0.0,0.9902331233024597
1.0,0.9188353419303894
1.0,0.861976146697998
0.0,0.9673179984092712
1.0,0.9959115386009216
0.0,0.99720698595047
0.0,0.9854278564453125
1.0,0.9993258714675903
0.0,0.8935638666152954
1.0,0.9983993172645569
1.0,0.9939696788787842
1.0,0.9996463060379028
1.0,0.9998412728309631
1.0,0.9941805601119995
1.0,0.9996277689933777
0.0,0.9995222687721252
1.0,0.9997550249099731
1.0,0.9992811679840088
0.0,0.5220542550086975
1.0,0.9990926384925842
1.0,0.9983795285224915
1.0,0.9936451315879822
0.0,0.9933173656463623
1.0,0.9998079538345337
1.0,0.9984630346298218
1.0,0.9998825192451477
1.0,0.9983561038970947
0.0,0.9758765697479248
0.0,0.9974894523620605
0.0,0.999581515789032
0.0,0.9997444748878479
1.0,0.9994630217552185
1.0,0.8960973620414734
1.0,0.9958280324935913
1.0,0.9995862245559692
0.0,0.9990400075912476
1.0,0.9785197377204895
0.0,0.9885079860687256
0.0,0.9971939921379089
1.0,0.986631453037262
0.0,0.9815629720687866
0.0,0.9982833862304688
1.0,0.9997650384902954
1.0,0.5402891039848328
0.0,0.516173779964447
1.0,0.9712727665901184
1.0,0.9953696131706238
1.0,0.9949331879615784
1.0,0.9959484934806824
0.0,0.5031279921531677
0.0,0.9997299909591675
0.0,0.986363410949707
1.0,0.9963263869285583
0.0,0.9796022772789001
1.0,0.9997278451919556
1.0,0.9988062977790833
1.0,0.9997765421867371
